Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type, Accommodation cost ,Transportation type, Transportation cost 
2052,Brazil,2/5/2023,2/18/2023,13,Anthony WILSON,29,Male,South African,Vacation rental," $2,491.00 ",Subway," $2,022.00 "
2053,"London, UK",10/9/2023,10/12/2023,3,Anthony ANDERSON,48,Female,Canada,Riad," $6,528.00 ",Bus," $1,576.00 "
2054,Italy,5/2/2024,5/11/2024,9,Anthony THOMAS,41,Male,Taiwanese,Guesthouse," $7,158.00 ",Bus, $153.00 
2055,Canada,9/26/2024,10/8/2024,12,Anthony TAYLOR,34,Male,Brazilian,Hostel," $2,974.00 ",Subway," $1,233.00 "
2056,"Phuket, Thai",12/28/2022,1/7/2023,10,Anthony LEE,32,Female,Germany,Hotel," $7,280.00 ",Subway, $765.00 
2057,"Tokyo, Japan",1/30/2021,2/6/2021,7,Anthony MOORE,37,Female,United Kingdom,Hostel," $2,256.00 ",Bus," $1,535.00 "
2058,Cape Town,2/25/2021,3/9/2021,12,Anthony JACKSON,55,Male,United Arab Emirates,Riad," $2,682.00 ",Ferry," $1,585.00 "
2059,"Dubai, United Arab Emirates",4/7/2023,4/20/2023,13,Patricia SMITH,37,Male,South African,Hostel," $7,372.00 ",Subway," $2,019.00 "
2060,Brazil,9/24/2023,10/3/2023,9,Patricia JOHNSON,27,Female,Hong Kong,Hotel," $3,725.00 ",Train," $1,341.00 "
2061,Italy,5/15/2024,5/20/2024,5,Patricia WILLIAMS,54,Female,Canadian,Hotel," $3,908.00 ",Train," $2,422.00 "
2062,"New York, USA",1/19/2023,1/20/2023,1,Patricia BROWN,45,Female,Cambodia,Villa," $5,346.00 ",Car rental, $775.00 
2063,Rio de Janeiro,8/12/2021,8/24/2021,12,Patricia JONES,25,Female,United Kingdom,Hotel, $239.00 ,Car rental," $2,401.00 "
2064,Barcelona,12/13/2023,12/14/2023,1,Patricia GARCIA,22,Male,Taiwanese,Hotel," $1,541.00 ",Car," $1,205.00 "
2065,Spain,12/14/2022,12/25/2022,11,Patricia RODRIGUEZ,29,Male,French,Riad," $1,692.00 ",Subway," $2,280.00 "
2066,Paris,8/2/2022,8/3/2022,1,Patricia MILLER,47,Female,Dutch,Hotel, $317.00 ,Car, $279.00 
2067,Australia,2/23/2022,3/6/2022,11,Patricia MARTINEZ,45,Female,UK,Riad," $1,689.00 ",Bus, $702.00 
2068,"Seoul, South Korea",2/19/2023,2/20/2023,1,Patricia DAVIS,20,Female,Taiwanese,Villa," $2,870.00 ",Airplane," $1,814.00 "
2069,Santorini,6/27/2021,7/6/2021,9,Patricia HERNANDEZ,39,Male,American,Hostel," $4,446.00 ",Ferry," $1,750.00 "
2070,"Sydney, Australia",7/26/2022,7/29/2022,3,Patricia LOPEZ,40,Male,Canadian,Vacation rental," $7,572.00 ",Car rental, $164.00 
2071,"Rio de Janeiro, Brazil",9/20/2021,9/26/2021,6,Patricia GONZALEZ,60,Female,USA,Vacation rental," $2,855.00 ",Airplane," $2,373.00 "
2072,"Rome, Italy",11/25/2024,11/27/2024,2,Patricia WILSON,47,Male,Canadian,Vacation rental," $4,945.00 ",Bus, $766.00 
2073,Brazil,4/12/2024,4/23/2024,11,Patricia ANDERSON,51,Male,Singapore,Resort," $2,958.00 ",Flight," $1,005.00 "
2074,Egypt,2/24/2024,3/8/2024,13,Patricia THOMAS,29,Male,Greece,Guesthouse," $4,795.00 ",Ferry," $1,640.00 "
2075,Rio de Janeiro,5/2/2024,5/16/2024,14,Patricia TAYLOR,57,Female,United Arab Emirates,Guesthouse," $4,296.00 ",Flight, $901.00 
2076,"Phuket, Thailand",12/23/2022,12/24/2022,1,Patricia LEE,55,Male,German,Hostel," $2,386.00 ",Subway, $551.00 
2077,Brazil,1/17/2024,1/24/2024,7,Patricia MOORE,46,Male,American,Hostel," $2,622.00 ",Car rental," $1,312.00 "
2078,"Marrakech, Morocco",5/26/2024,5/29/2024,3,Patricia JACKSON,39,Female,Japan,Hotel, $684.00 ,Car rental, $840.00 
2079,Dubai,8/9/2022,8/14/2022,5,Linda SMITH,39,Female,German,Airbnb," $2,050.00 ",Bus, $300.00 
2080,"Cancun, Mexico",1/30/2022,2/7/2022,8,Linda JOHNSON,39,Male,Taiwan,Vacation rental," $4,240.00 ",Train, $985.00 
2081,"Sydney, AUS",12/21/2024,12/27/2024,6,Linda WILLIAMS,42,Female,Italian,Villa," $7,637.00 ",Subway," $1,990.00 "
2082,Thailand,3/18/2021,4/2/2021,15,Linda BROWN,35,Female,USA,Resort," $7,337.00 ",Plane," $1,169.00 "
2083,Thailand,3/1/2022,3/12/2022,11,Linda JONES,39,Female,Brazilian,Vacation rental, $465.00 ,Airplane," $1,552.00 "
2084,"Seoul, South Korea",12/24/2023,1/4/2024,11,Linda GARCIA,45,Female,Italian,Airbnb," $7,544.00 ",Plane," $1,186.00 "
2085,"Athens, Greece",11/22/2022,11/26/2022,4,Linda RODRIGUEZ,53,Male,South Korean,Villa," $7,404.00 ",Car," $1,650.00 "
2086,"Phuket, Thailand",1/25/2021,2/3/2021,9,Linda MILLER,41,Female,Taiwanese,Resort," $1,474.00 ",Subway," $1,811.00 "
2087,Barcelona,10/6/2023,10/18/2023,12,Linda MARTINEZ,55,Female,Indonesian,Guesthouse, $480.00 ,Car rental," $1,636.00 "
2088,"New York City, USA",3/16/2021,3/21/2021,5,Linda DAVIS,38,Male,Greece,Hostel," $7,254.00 ",Flight," $1,461.00 "
2089,London,3/6/2024,3/12/2024,6,Linda HERNANDEZ,33,Female,Indonesian,Riad," $6,720.00 ",Airplane, $179.00 
2090,Brazil,12/21/2022,12/23/2022,2,Linda LOPEZ,57,Female,UK,Vacation rental," $3,791.00 ",Car, $535.00 
2091,Brazil,8/14/2023,8/25/2023,11,Linda GONZALEZ,55,Female,Spain,Guesthouse," $3,106.00 ",Ferry," $1,752.00 "
2092,Cape Town,2/5/2024,2/14/2024,9,Linda WILSON,20,Male,United Arab Emirates,Resort," $2,700.00 ",Subway," $2,120.00 "
2093,"Dubai, United Arab Emirates",1/13/2023,1/15/2023,2,Linda ANDERSON,28,Female,Cambodia,Hotel," $5,725.00 ",Bus," $2,280.00 "
2094,"Honolulu, Hawaii",5/11/2021,5/19/2021,8,Linda THOMAS,27,Male,Germany,Resort," $7,071.00 ",Ferry," $2,376.00 "
2095,"Amsterdam, Netherlands",6/21/2022,7/4/2022,13,Linda TAYLOR,22,Female,Emirati,Villa," $1,163.00 ",Bus," $1,825.00 "
2096,Paris,1/17/2021,1/30/2021,13,Linda LEE,32,Female,Hong Kong,Airbnb," $1,055.00 ",Plane," $1,672.00 "
2097,Paris,11/23/2021,12/3/2021,10,Linda MOORE,50,Female,Vietnamese,Guesthouse," $6,961.00 ",Flight," $1,166.00 "
2098,"Rome, Italy",2/14/2021,2/26/2021,12,Linda JACKSON,28,Male,South African,Guesthouse," $7,216.00 ",Subway," $2,137.00 "
2099,Santorini,3/20/2024,3/27/2024,7,Mark SMITH,20,Female,United Kingdom,Vacation rental," $6,335.00 ",Ferry, $471.00 
2100,Seoul,7/22/2023,7/26/2023,4,Mark JOHNSON,53,Female,Moroccan,Hostel," $6,065.00 ",Airplane," $2,363.00 "
2101,"Berlin, Germany",6/27/2021,7/11/2021,14,Mark WILLIAMS,29,Female,South African,Airbnb," $7,687.00 ",Train, $132.00 
2102,"London, UK",6/24/2022,7/9/2022,15,Mark BROWN,53,Female,Indonesian,Guesthouse," $6,610.00 ",Airplane," $1,411.00 "
2103,Japan,10/2/2024,10/9/2024,7,Mark JONES,51,Male,Singapore,Resort," $6,701.00 ",Car," $1,759.00 "
2104,Santorini,7/25/2024,8/7/2024,13,Mark GARCIA,31,Female,Greece,Hostel," $5,888.00 ",Car rental," $2,226.00 "
2105,"Rio de Janeiro, Brazil",6/14/2023,6/22/2023,8,Mark RODRIGUEZ,27,Male,New Zealander,Resort," $4,033.00 ",Subway, $846.00 
2106,Australia,1/12/2022,1/23/2022,11,Mark MILLER,23,Female,Moroccan,Riad, $909.00 ,Car, $418.00 
2107,"Vancouver, Canada",9/20/2021,9/28/2021,8,Mark MARTINEZ,49,Male,Indian,Hostel," $6,815.00 ",Flight, $192.00 
2108,"Paris, France",7/20/2021,7/21/2021,1,Mark DAVIS,25,Male,Spain,Hotel," $5,074.00 ",Subway," $2,086.00 "
2109,New York,6/8/2023,6/20/2023,12,Mark HERNANDEZ,47,Female,British,Villa," $4,141.00 ",Plane, $245.00 
2110,"Tokyo, Japan",5/20/2023,5/24/2023,4,Mark LOPEZ,44,Male,UK,Resort," $4,495.00 ",Subway," $1,070.00 "
2111,"Dubai, United Arab Emirates",6/29/2023,7/12/2023,13,Mark GONZALEZ,30,Male,New Zealander,Vacation rental," $2,367.00 ",Train," $2,197.00 "
2112,Spain,9/23/2024,10/6/2024,13,Mark WILSON,39,Male,Japanese,Villa," $5,297.00 ",Train," $2,215.00 "
2113,Santorini,9/21/2023,9/27/2023,6,Mark ANDERSON,44,Male,Greece,Hotel," $2,965.00 ",Car rental," $1,482.00 "
2114,Phnom Penh,7/1/2022,7/5/2022,4,Mark THOMAS,60,Male,Japan,Riad, $618.00 ,Subway, $302.00 
2115,France,8/23/2022,8/31/2022,8,Mark TAYLOR,22,Male,Emirati,Guesthouse," $3,822.00 ",Bus," $1,454.00 "
2116,"Cape Town, South Africa",6/14/2023,6/19/2023,5,Mark LEE,33,Male,United Kingdom,Resort," $3,398.00 ",Flight," $2,428.00 "
2117,Paris,2/5/2021,2/13/2021,8,Mark MOORE,29,Female,Japan,Guesthouse," $4,666.00 ",Bus, $845.00 
2118,Spain,7/9/2021,7/12/2021,3,Mark JACKSON,24,Male,United Arab Emirates,Hostel," $4,679.00 ",Car rental," $1,972.00 "
2119,Italy,12/7/2021,12/12/2021,5,Elizabeth SMITH,29,Female,French,Guesthouse, $969.00 ,Ferry," $1,094.00 "
2120,Brazil,1/1/2022,1/5/2022,4,Elizabeth JOHNSON,35,Male,South Korea,Resort," $6,817.00 ",Train, $957.00 
2121,Hawaii,9/15/2024,9/25/2024,10,Elizabeth WILLIAMS,47,Male,Singapore,Airbnb," $4,060.00 ",Plane," $1,124.00 "
2122,Japan,6/9/2024,6/11/2024,2,Elizabeth BROWN,47,Male,Chinese,Guesthouse," $7,930.00 ",Car, $208.00 
2123,Amsterdam,4/11/2023,4/17/2023,6,Elizabeth JONES,34,Female,South African,Riad," $2,512.00 ",Plane," $2,496.00 "
2124,Hawaii,10/16/2024,10/24/2024,8,Elizabeth GARCIA,44,Female,Vietnamese,Guesthouse," $4,259.00 ",Airplane," $1,972.00 "
2125,Mexico,9/21/2023,10/3/2023,12,Elizabeth RODRIGUEZ,30,Female,American,Resort," $5,204.00 ",Ferry, $887.00 
2126,Spain,10/6/2023,10/8/2023,2,Elizabeth MILLER,56,Male,Spain,Riad," $7,034.00 ",Car, $652.00 
2127,"Cape Town, South Africa",9/26/2021,10/11/2021,15,Elizabeth MARTINEZ,25,Female,Brazil,Vacation rental," $1,190.00 ",Subway," $1,116.00 "
2128,"Bali, Indonesia",4/21/2021,5/3/2021,12,Elizabeth DAVIS,24,Male,United Kingdom,Riad," $4,114.00 ",Bus," $1,788.00 "
2129,France,8/11/2022,8/18/2022,7,Elizabeth HERNANDEZ,46,Male,South Korean,Vacation rental," $1,709.00 ",Car," $1,638.00 "
2130,Italy,12/10/2023,12/19/2023,9,Elizabeth LOPEZ,58,Female,UK,Riad," $3,077.00 ",Subway," $1,201.00 "
2131,"Bangkok, Thai",3/22/2021,4/6/2021,15,Elizabeth GONZALEZ,24,Male,Mexican,Villa," $3,213.00 ",Airplane," $1,711.00 "
2132,London,8/3/2021,8/14/2021,11,Elizabeth WILSON,46,Male,Singapore,Airbnb," $4,456.00 ",Plane, $889.00 
2133,Barcelona,2/21/2023,3/5/2023,12,Elizabeth ANDERSON,32,Male,Scottish,Airbnb, $759.00 ,Car rental," $1,067.00 "
2134,"Rio de Janeiro, Brazil",2/16/2022,2/23/2022,7,Elizabeth THOMAS,45,Male,New Zealander,Villa," $5,725.00 ",Ferry," $2,300.00 "
2135,Canada,7/26/2024,7/31/2024,5,Elizabeth TAYLOR,59,Male,Mexican,Vacation rental," $1,685.00 ",Flight," $1,879.00 "
2136,"London, UK",1/27/2021,2/5/2021,9,Elizabeth LEE,37,Male,Indian,Guesthouse," $5,742.00 ",Bus, $291.00 
2137,"Bangkok, Thai",6/28/2023,7/3/2023,5,Elizabeth MOORE,25,Female,USA,Hostel," $4,157.00 ",Car," $1,897.00 "
2138,"Sydney, AUS",2/16/2023,2/18/2023,2,Elizabeth JACKSON,26,Male,USA,Hotel, $270.00 ,Car rental," $1,481.00 "
2139,"Phuket, Thai",3/29/2021,3/30/2021,1,Richard SMITH,25,Female,Greece,Hotel," $6,345.00 ",Airplane, $424.00 
2140,"Auckland, New Zealand",4/29/2023,5/3/2023,4,Richard JOHNSON,46,Female,United Arab Emirates,Hotel," $5,693.00 ",Bus," $1,220.00 "
2141,Paris,11/28/2024,12/10/2024,12,Richard WILLIAMS,60,Female,Australian,Resort," $4,386.00 ",Car rental," $2,323.00 "
2142,"Cape Town, South Africa",5/9/2023,5/23/2023,14,Richard BROWN,49,Female,Hong Kong,Villa, $755.00 ,Train, $415.00 
2143,"Los Angeles, USA",6/24/2021,6/26/2021,2,Richard JONES,22,Female,French,Riad," $3,886.00 ",Car rental," $2,079.00 "
2144,London,6/17/2021,6/25/2021,8,Richard GARCIA,32,Male,United Kingdom,Vacation rental," $3,663.00 ",Train, $330.00 
2145,Italy,3/9/2023,3/12/2023,3,Richard RODRIGUEZ,60,Female,Canadian,Riad," $3,930.00 ",Car," $1,396.00 "
2146,"New York City, USA",6/26/2021,6/28/2021,2,Richard MILLER,60,Male,Vietnamese,Airbnb, $229.00 ,Ferry," $1,730.00 "
2147,Seoul,12/21/2024,12/23/2024,2,Richard MARTINEZ,42,Male,Moroccan,Resort," $4,391.00 ",Bus," $1,702.00 "
2148,"Honolulu, Hawaii",9/5/2024,9/6/2024,1,Richard DAVIS,40,Female,South Korea,Villa," $5,567.00 ",Car rental, $697.00 
2149,Amsterdam,2/10/2022,2/14/2022,4,Richard HERNANDEZ,55,Female,Germany,Vacation rental," $4,456.00 ",Plane," $1,610.00 "
2150,"Athens, Greece",9/18/2024,9/21/2024,3,Daniel SMITH,26,Male,Greece,Hostel, $431.00 ,Bus," $2,338.00 "
2151,Greece,1/6/2022,1/9/2022,3,Daniel JOHNSON,25,Female,Mexican,Airbnb," $6,948.00 ",Train," $1,972.00 "
2152,"Dubai, United Arab Emirates",9/16/2024,9/27/2024,11,Daniel WILLIAMS,42,Male,Italy,Resort," $1,234.00 ",Flight," $1,789.00 "
2153,New York,4/3/2022,4/10/2022,7,Daniel BROWN,46,Male,Moroccan,Hostel," $5,964.00 ",Bus," $2,223.00 "
2154,Sydney,6/5/2022,6/16/2022,11,Daniel JONES,26,Male,Taiwan,Resort," $3,521.00 ",Plane," $1,438.00 "
2155,"Rio de Janeiro, Brazil",5/29/2024,6/5/2024,7,Daniel GARCIA,41,Male,Mexican,Resort, $977.00 ,Ferry," $1,364.00 "
2156,Bangkok,1/4/2024,1/16/2024,12,Daniel RODRIGUEZ,42,Female,Canadian,Resort," $4,622.00 ",Airplane," $1,146.00 "
2157,Hawaii,9/23/2021,10/2/2021,9,Daniel MILLER,23,Male,Mexican,Vacation rental," $3,609.00 ",Airplane, $603.00 
2158,"Athens, Greece",12/11/2022,12/22/2022,11,Daniel MARTINEZ,51,Female,Indonesian,Hotel," $6,969.00 ",Car, $376.00 
2159,"London, UK",9/3/2024,9/5/2024,2,Daniel DAVIS,49,Female,Taiwanese,Guesthouse," $3,734.00 ",Plane, $938.00 
2160,"Sydney, Australia",2/5/2022,2/20/2022,15,Daniel HERNANDEZ,48,Male,Australian,Resort," $2,630.00 ",Plane," $2,277.00 "
2161,Bali,8/4/2023,8/18/2023,14,Thomas SMITH,25,Female,Scottish,Resort, $986.00 ,Plane," $2,030.00 "
2162,"Vancouver, Canada",3/10/2024,3/12/2024,2,Thomas JOHNSON,58,Female,Spanish,Resort, $556.00 ,Subway, $160.00 
2163,"Rio de Janeiro, Brazil",10/30/2021,11/9/2021,10,Thomas WILLIAMS,42,Male,Indian,Guesthouse," $4,692.00 ",Ferry," $1,051.00 "
2164,Mexico,2/25/2023,3/1/2023,4,Thomas BROWN,40,Female,Brazil,Villa," $4,966.00 ",Ferry, $114.00 
2165,Seoul,5/3/2021,5/16/2021,13,Thomas JONES,22,Male,United Kingdom,Hotel," $2,698.00 ",Subway, $469.00 
2166,Thailand,3/15/2022,3/16/2022,1,Thomas GARCIA,50,Female,South African,Vacation rental," $4,060.00 ",Ferry, $992.00 
2167,"Sydney, AUS",12/28/2022,12/31/2022,3,Thomas RODRIGUEZ,22,Female,Korean,Hostel," $4,481.00 ",Car," $2,314.00 "
2168,"Cancun, Mexico",6/22/2021,7/4/2021,12,Thomas MILLER,22,Female,South Korean,Riad," $5,001.00 ",Subway, $358.00 
2169,Mexico,10/23/2022,10/28/2022,5,Thomas MARTINEZ,54,Male,Hong Kong,Riad," $4,671.00 ",Bus, $142.00 
2170,"Sydney, Australia",12/8/2024,12/9/2024,1,Thomas DAVIS,60,Female,United Kingdom,Villa," $4,964.00 ",Plane, $668.00 
2171,Australia,5/10/2023,5/22/2023,12,Thomas HERNANDEZ,33,Male,Australian,Vacation rental, $280.00 ,Ferry, $865.00 
2172,Spain,1/10/2022,1/20/2022,10,Matthew SMITH,55,Male,China,Hotel, $294.00 ,Subway," $2,143.00 "
2173,"Vancouver, Canada",4/20/2022,4/25/2022,5,Matthew JOHNSON,32,Female,British,Villa, $141.00 ,Flight, $761.00 
2174,"Los Angeles, USA",12/20/2023,12/30/2023,10,Matthew WILLIAMS,45,Male,Taiwanese,Hostel," $5,599.00 ",Train," $2,451.00 "
2175,"Sydney, Australia",6/19/2023,6/28/2023,9,Matthew BROWN,43,Female,UK,Guesthouse," $5,482.00 ",Plane, $151.00 
2176,"Marrakech, Morocco",9/6/2022,9/14/2022,8,Matthew JONES,27,Male,Greece,Guesthouse," $4,927.00 ",Ferry, $274.00 
2177,"Vancouver, Canada",12/29/2024,12/30/2024,1,Matthew GARCIA,53,Female,Japanese,Hostel," $6,527.00 ",Train," $2,436.00 "
2178,"Rio de Janeiro, Brazil",5/15/2022,5/30/2022,15,Matthew RODRIGUEZ,21,Male,United Kingdom,Riad," $5,115.00 ",Ferry," $2,310.00 "
2179,France,12/4/2024,12/7/2024,3,Matthew MILLER,28,Female,Brazil,Vacation rental," $6,997.00 ",Subway, $588.00 
2180,"Bangkok, Thai",1/19/2024,1/20/2024,1,Matthew MARTINEZ,26,Male,South Korea,Airbnb," $7,570.00 ",Bus, $776.00 
2181,New York,7/4/2022,7/7/2022,3,Matthew DAVIS,38,Male,Spanish,Villa, $523.00 ,Car rental," $1,675.00 "
2182,Phnom Penh,11/1/2022,11/9/2022,8,Matthew HERNANDEZ,60,Female,Japanese,Vacation rental, $423.00 ,Subway," $1,786.00 "
2183,Paris,8/8/2023,8/19/2023,11,Jennifer SMITH,45,Female,Taiwan,Hotel," $6,182.00 ",Ferry, $741.00 
2184,Mexico,2/11/2024,2/21/2024,10,Jennifer JOHNSON,30,Male,Japan,Riad," $1,859.00 ",Plane, $398.00 
2185,Phnom Penh,6/22/2022,6/26/2022,4,Jennifer WILLIAMS,28,Female,Cambodia,Villa," $7,731.00 ",Bus," $2,499.00 "
2186,"Phuket, Thai",12/25/2021,1/8/2022,14,Jennifer BROWN,23,Female,Moroccan,Villa," $3,323.00 ",Subway, $668.00 
2187,"Berlin, Germany",2/20/2024,3/3/2024,12,Jennifer JONES,28,Male,Italy,Resort," $2,749.00 ",Train," $2,139.00 "
2188,Tokyo,7/29/2023,8/4/2023,6,Jennifer GARCIA,24,Male,United Kingdom,Vacation rental," $5,909.00 ",Train, $392.00 
2189,Rome,5/25/2023,5/30/2023,5,Jennifer RODRIGUEZ,30,Female,Brazilian,Hostel," $4,820.00 ",Car rental," $2,483.00 "
2190,"Bali, Indonesia",2/3/2024,2/4/2024,1,Jennifer MILLER,58,Male,South Korean,Hotel," $2,666.00 ",Plane, $476.00 
2191,Rio de Janeiro,11/8/2021,11/15/2021,7,Jennifer MARTINEZ,50,Male,American,Resort," $2,216.00 ",Car," $2,141.00 "
2192,"New York, USA",4/11/2021,4/24/2021,13,Jennifer DAVIS,29,Female,Dutch,Airbnb," $1,727.00 ",Subway, $794.00 
2193,Rome,9/6/2024,9/9/2024,3,Jennifer HERNANDEZ,31,Male,British,Guesthouse," $5,507.00 ",Car rental, $660.00 
2194,"Bali, Indonesia",11/13/2022,11/17/2022,4,Charles SMITH,38,Female,Indian,Hotel," $2,946.00 ",Ferry, $309.00 
2195,"Auckland, New Zealand",1/30/2024,2/14/2024,15,Charles JOHNSON,28,Male,French,Hostel," $4,092.00 ",Ferry," $1,841.00 "
2196,"Vancouver, Canada",4/1/2021,4/11/2021,10,Charles WILLIAMS,36,Female,Spain,Vacation rental," $2,607.00 ",Ferry," $2,205.00 "
2197,"Sydney, Australia",8/1/2022,8/4/2022,3,Charles BROWN,54,Male,Brazilian,Guesthouse," $4,549.00 ",Car rental," $2,261.00 "
2198,"Marrakech, Morocco",7/9/2024,7/15/2024,6,Charles JONES,41,Female,American,Guesthouse," $3,803.00 ",Car rental," $1,314.00 "
2199,Bali,10/6/2022,10/16/2022,10,Charles GARCIA,58,Female,Indonesian,Airbnb," $3,195.00 ",Flight," $1,658.00 "
2200,"Honolulu, Hawaii",2/23/2022,2/24/2022,1,Charles RODRIGUEZ,21,Female,Canada,Hotel," $2,484.00 ",Airplane," $2,222.00 "
2201,"Bangkok, Thailand",12/25/2023,1/4/2024,10,Charles MILLER,38,Female,Italian,Riad," $2,559.00 ",Airplane, $268.00 
2202,Seoul,1/2/2024,1/11/2024,9,Charles MARTINEZ,60,Female,German,Vacation rental," $4,041.00 ",Plane, $195.00 
2203,Phnom Penh,7/22/2024,7/28/2024,6,Charles DAVIS,36,Male,Brazil,Riad," $3,672.00 ",Car rental, $552.00 
2204,"Rome, Italy",1/3/2022,1/12/2022,9,Charles HERNANDEZ,39,Female,Australian,Hostel," $2,640.00 ",Train," $1,613.00 "
2205,Brazil,8/10/2024,8/12/2024,2,Anthony SMITH,59,Male,Australian,Villa," $5,141.00 ",Car," $2,177.00 "
2206,"Edinburgh, Scotland",5/14/2021,5/18/2021,4,Anthony JOHNSON,32,Female,Japanese,Hotel," $5,638.00 ",Train, $596.00 
2207,"Vancouver, Canada",1/10/2021,1/21/2021,11,Anthony WILLIAMS,37,Female,British,Resort," $2,893.00 ",Train," $1,342.00 "
2208,"Dubai, United Arab Emirates",8/13/2024,8/23/2024,10,Anthony BROWN,37,Male,Moroccan,Hotel, $961.00 ,Airplane, $283.00 
2209,Brazil,7/18/2024,8/1/2024,14,Anthony JONES,44,Male,Brazil,Villa," $3,264.00 ",Bus, $114.00 
2210,Phnom Penh,3/28/2023,4/5/2023,8,Anthony GARCIA,29,Male,UK,Airbnb," $7,350.00 ",Airplane," $2,434.00 "
2211,London,10/13/2022,10/17/2022,4,Anthony RODRIGUEZ,47,Male,Emirati,Guesthouse," $6,978.00 ",Subway," $1,315.00 "
2212,"Phuket, Thailand",9/25/2022,10/9/2022,14,Anthony MILLER,54,Female,Cambodia,Villa," $6,442.00 ",Ferry," $2,148.00 "
2213,"Berlin, Germany",8/16/2024,8/30/2024,14,Anthony MARTINEZ,46,Male,French,Vacation rental, $523.00 ,Car rental, $895.00 
2214,Spain,11/15/2024,11/29/2024,14,Anthony DAVIS,47,Female,Korean,Vacation rental," $1,298.00 ",Car rental," $1,041.00 "
2215,"Cancun, Mexico",11/1/2021,11/12/2021,11,Anthony HERNANDEZ,60,Female,UK,Hotel," $7,637.00 ",Car, $917.00 
2216,Thailand,9/21/2024,9/28/2024,7,Patricia SMITH,45,Female,Canadian,Villa," $1,494.00 ",Airplane, $900.00 
2217,Bali,1/1/2023,1/11/2023,10,Patricia JOHNSON,42,Male,Dutch,Guesthouse," $6,388.00 ",Bus, $140.00 
2218,"Los Angeles, USA",12/28/2022,1/3/2023,6,Patricia WILLIAMS,41,Male,Moroccan,Villa," $6,263.00 ",Ferry, $345.00 
2219,Thailand,3/14/2022,3/23/2022,9,Patricia BROWN,57,Male,Singapore,Airbnb," $1,641.00 ",Airplane, $308.00 
2220,Phnom Penh,2/7/2023,2/10/2023,3,Patricia JONES,59,Male,Japanese,Villa," $5,147.00 ",Ferry, $718.00 
2221,"Berlin, Germany",3/9/2024,3/12/2024,3,Patricia GARCIA,56,Male,Chinese,Hostel," $4,476.00 ",Subway," $2,054.00 "
2222,New York,6/23/2021,7/8/2021,15,Patricia RODRIGUEZ,58,Male,Cambodia,Riad," $2,112.00 ",Flight," $2,259.00 "
2223,"Amsterdam, Netherlands",1/21/2024,1/28/2024,7,Patricia MILLER,54,Female,Vietnamese,Hotel, $450.00 ,Plane," $2,390.00 "
2224,"Phuket, Thai",11/12/2024,11/13/2024,1,Patricia MARTINEZ,27,Male,Japan,Guesthouse," $3,321.00 ",Ferry," $2,122.00 "
2225,"Marrakech, Morocco",4/30/2021,5/2/2021,2,Patricia DAVIS,50,Male,Italy,Hostel," $6,907.00 ",Car, $615.00 
2226,New York,4/20/2021,4/26/2021,6,Patricia HERNANDEZ,40,Female,Japan,Hotel," $3,045.00 ",Ferry, $468.00 
2227,Sydney,9/26/2024,10/9/2024,13,Linda SMITH,20,Female,German,Resort, $368.00 ,Flight," $2,492.00 "
2228,Brazil,4/10/2022,4/15/2022,5,Linda JOHNSON,48,Male,Taiwan,Hostel," $6,380.00 ",Car rental," $2,263.00 "
2229,Phnom Penh,5/20/2022,6/4/2022,15,Linda WILLIAMS,50,Female,Korean,Resort," $4,051.00 ",Flight," $1,593.00 "
2230,Cape Town,8/25/2023,8/28/2023,3,Linda BROWN,59,Male,Brazil,Guesthouse," $5,732.00 ",Car, $202.00 
2231,"Amsterdam, Netherlands",2/14/2021,2/15/2021,1,Linda JONES,37,Male,American,Hotel," $6,564.00 ",Car," $1,152.00 "
2232,Amsterdam,8/14/2024,8/29/2024,15,Linda GARCIA,23,Male,Vietnamese,Vacation rental," $6,685.00 ",Ferry, $801.00 
2233,"Cape Town, SA",12/23/2021,12/26/2021,3,Linda RODRIGUEZ,26,Male,Vietnamese,Hotel," $6,669.00 ",Subway," $2,017.00 "
2234,"Bali, Indonesia",1/6/2021,1/17/2021,11,Linda MILLER,58,Female,Mexican,Vacation rental," $1,098.00 ",Flight, $672.00 
2235,Sydney,1/11/2022,1/20/2022,9,Linda MARTINEZ,31,Male,Cambodia,Riad, $560.00 ,Subway, $939.00 
2236,"Cancun, Mexico",5/10/2022,5/15/2022,5,Linda DAVIS,43,Male,Taiwanese,Guesthouse," $6,316.00 ",Ferry," $1,885.00 "
2237,Phnom Penh,8/25/2024,9/4/2024,10,Linda HERNANDEZ,33,Female,Brazilian,Hotel," $7,463.00 ",Train," $1,156.00 "
2238,Canada,11/22/2023,11/27/2023,5,Mark SMITH,54,Male,Taiwan,Resort," $5,853.00 ",Plane," $1,974.00 "
2239,Thailand,1/12/2021,1/22/2021,10,Mark JOHNSON,23,Male,Taiwanese,Villa," $6,739.00 ",Car rental, $482.00 
2240,"Los Angeles, USA",1/9/2021,1/22/2021,13,Mark WILLIAMS,23,Female,United Kingdom,Vacation rental," $4,208.00 ",Plane," $1,002.00 "
2241,"Auckland, New Zealand",12/11/2023,12/19/2023,8,Mark BROWN,36,Female,Italian,Hotel, $863.00 ,Car rental," $1,629.00 "
